,type3,project_num,tasks,task_num,detail1,detail1_num,detail2,detail2_num,detail3,value,,,,,
2937,workspaces,2,tasks,23,owners,0,threepids,0,source,discord,,,,,
2938,workspaces,2,tasks,23,owners,0,threepids,0,threepid,4.85E+17,,,,,
2939,workspaces,2,tasks,23,owners,0,threepids,1,source,metamask,,,,,
2940,workspaces,2,tasks,23,owners,0,threepids,1,threepid,0xDacf1065b12849298dc5B47EcE9553094000074F,,,,,
2941,workspaces,2,tasks,23,assignees,0,id,,,b45dcfe6-21e7-477d-96f3-ba5075fc28af,,,,,
2942,workspaces,2,tasks,23,assignees,0,username,,,Romko,,,,,
2943,workspaces,2,tasks,23,assignees,0,createdAt,,,2022-02-28T22:15:16.703Z,,,,,
2944,workspaces,2,tasks,23,assignees,0,threepids,0,source,discord,,,,,
2945,workspaces,2,tasks,23,assignees,0,threepids,0,threepid,4.97E+17,,,,,
2946,workspaces,2,tasks,23,assignees,0,threepids,1,source,metamask,,,,,
2947,workspaces,2,tasks,23,assignees,0,threepids,1,threepid,0x7292667C8A55bd56d496D2EDcB5Cfb37D554f943,,,,,
2948,workspaces,2,tasks,23,assignees,0,threepids,2,source,github,,,,,
2949,workspaces,2,tasks,23,assignees,0,threepids,2,threepid,90384222,,,,,
2950,workspaces,2,tasks,24,id,,,,,0f2de537-cfb0-4828-847f-90ceebe42708,,,,,
2951,workspaces,2,tasks,24,name,,,,,ANT,,,,,
2952,workspaces,2,tasks,24,status,,,,,DONE,,,,,
2953,workspaces,2,tasks,24,priority,,,,,NONE,,,,,
2954,workspaces,2,tasks,24,createdAt,,,,,2022-06-14T09:47:28.820Z,,,,,
2955,workspaces,2,tasks,24,updatedAt,,,,,2022-06-14T09:48:24.390Z,,,,,
2956,workspaces,2,tasks,24,doneAt,,,,,2022-06-14T09:48:01.370Z,,,,,
2957,workspaces,2,tasks,24,rewards,0,id,,,524aea41-b373-4305-abf7-ee8adc44a948,,,,,
2958,workspaces,2,tasks,24,rewards,0,amount,,,20000000,,,,,
2959,workspaces,2,tasks,24,rewards,0,peggedToUsd,,,TRUE,,,,,
2960,workspaces,2,tasks,24,rewards,0,token,type,,ERC20,,,,,
2961,workspaces,2,tasks,24,rewards,0,token,name,,Aragon,,,,,
2962,workspaces,2,tasks,24,rewards,0,token,symbol,,ANT,,,,,
2963,workspaces,2,tasks,24,rewards,0,token,network,name,Ethereum Mainnet,,,,,
2964,workspaces,2,tasks,24,rewards,0,token,network,slug,ethereum-mainnet,,,,,
2965,workspaces,2,tasks,24,rewards,0,payments,0,createdAt,2022-06-19T13:34:09.772Z,,,,,
2966,workspaces,2,tasks,24,rewards,0,payments,0,user,8b43d7d9-8008-4585-a835-2a0a209bf026,,,,,
2967,workspaces,2,tasks,24,rewards,0,payments,0,user,korzhon,,,,,
2968,workspaces,2,tasks,24,rewards,0,payments,0,user,2022-05-21T09:16:30.413Z,,,,,
2969,workspaces,2,tasks,24,rewards,0,payments,0,user,metamask,,,,,
2970,workspaces,2,tasks,24,rewards,0,payments,0,user,0x945a72e8A8d6DFB56D49C8da98Ad4E53b3Bd9C28,,,,,
2971,workspaces,2,tasks,24,rewards,0,payments,0,user,discord,,,,,
2972,workspaces,2,tasks,24,rewards,0,payments,0,user,9.12E+17,,,,,
2973,workspaces,2,tasks,24,rewards,0,payments,0,amount,1.50E+19,,,,,
2974,workspaces,2,tasks,24,rewards,0,payments,0,payment,CONFIRMED,,,,,
2975,workspaces,2,tasks,24,rewards,0,payments,0,payment,0xda932fd3af8a8c41ba79666909a63fcf4af055e60614b032ce31290a44097028,,,,,
2976,workspaces,2,tasks,24,rewards,0,payments,0,payment,0x43ef30e1b11fe15c7f2cb27eaf3eeb9ba74e376aeb1e7dd4b43b99ebfbba4a4c,,,,,
2977,workspaces,2,tasks,24,owners,0,id,,,6047775b-e031-4a33-88e0-fdde365f76b7,,,,,
2978,workspaces,2,tasks,24,owners,0,username,,,ricktik6,,,,,
2979,workspaces,2,tasks,24,owners,0,createdAt,,,2022-03-02T08:29:07.357Z,,,,,
2980,workspaces,2,tasks,24,owners,0,threepids,0,source,discord,,,,,
2981,workspaces,2,tasks,24,owners,0,threepids,0,threepid,4.85E+17,,,,,
2982,workspaces,2,tasks,24,owners,0,threepids,1,source,metamask,,,,,
2983,workspaces,2,tasks,24,owners,0,threepids,1,threepid,0xDacf1065b12849298dc5B47EcE9553094000074F,,,,,
2984,workspaces,2,tasks,24,assignees,0,id,,,8b43d7d9-8008-4585-a835-2a0a209bf026,,,,,
2985,workspaces,2,tasks,24,assignees,0,username,,,korzhon,,,,,
2986,workspaces,2,tasks,24,assignees,0,createdAt,,,2022-05-21T09:16:30.413Z,,,,,
2987,workspaces,2,tasks,24,assignees,0,threepids,0,source,metamask,,,,,
2988,workspaces,2,tasks,24,assignees,0,threepids,0,threepid,0x945a72e8A8d6DFB56D49C8da98Ad4E53b3Bd9C28,,,,,
2989,workspaces,2,tasks,24,assignees,0,threepids,1,source,discord,,,,,
2990,workspaces,2,tasks,24,assignees,0,threepids,1,threepid,9.12E+17,,,,,
2991,workspaces,2,tasks,25,id,,,,,44ecdc3c-24bd-4df8-ab5f-f3350b3952f5,,,,,
2992,workspaces,2,tasks,25,name,,,,,ANT,,,,,
2993,workspaces,2,tasks,25,status,,,,,DONE,,,,,
2994,workspaces,2,tasks,25,priority,,,,,NONE,,,,,
2995,workspaces,2,tasks,25,createdAt,,,,,2022-06-14T09:45:32.114Z,,,,,
2996,workspaces,2,tasks,25,updatedAt,,,,,2022-06-14T09:46:05.403Z,,,,,
2997,workspaces,2,tasks,25,doneAt,,,,,2022-06-14T09:45:48.837Z,,,,,
2998,workspaces,2,tasks,25,rewards,0,id,,,8d43264a-f344-414f-814b-9a210ea96efe,,,,,
2999,workspaces,2,tasks,25,rewards,0,amount,,,20000000,,,,,
3000,workspaces,2,tasks,25,rewards,0,peggedToUsd,,,TRUE,,,,,
3001,workspaces,2,tasks,25,rewards,0,token,type,,ERC20,,,,,
3002,workspaces,2,tasks,25,rewards,0,token,name,,Aragon,,,,,
3003,workspaces,2,tasks,25,rewards,0,token,symbol,,ANT,,,,,
3004,workspaces,2,tasks,25,rewards,0,token,network,name,Ethereum Mainnet,,,,,
3005,workspaces,2,tasks,25,rewards,0,token,network,slug,ethereum-mainnet,,,,,
3006,workspaces,2,tasks,25,rewards,0,payments,0,createdAt,2022-06-19T13:34:09.772Z,,,,,
3007,workspaces,2,tasks,25,rewards,0,payments,0,user,55a916b6-9b0e-4544-8920-3e8378561e53,,,,,
3008,workspaces,2,tasks,25,rewards,0,payments,0,user,DUMBRED,,,,,
3009,workspaces,2,tasks,25,rewards,0,payments,0,user,2022-05-24T07:02:54.968Z,,,,,
3010,workspaces,2,tasks,25,rewards,0,payments,0,user,metamask,,,,,
3011,workspaces,2,tasks,25,rewards,0,payments,0,user,0xBA26BffF2D0677110BE96f3d70d5cAF5D45E6ff0,,,,,
3012,workspaces,2,tasks,25,rewards,0,payments,0,user,discord,,,,,
3013,workspaces,2,tasks,25,rewards,0,payments,0,user,2.57E+17,,,,,
3014,workspaces,2,tasks,25,rewards,0,payments,0,amount,1.50E+19,,,,,
3015,workspaces,2,tasks,25,rewards,0,payments,0,payment,CONFIRMED,,,,,
3016,workspaces,2,tasks,25,rewards,0,payments,0,payment,0xda932fd3af8a8c41ba79666909a63fcf4af055e60614b032ce31290a44097028,,,,,
3017,workspaces,2,tasks,25,rewards,0,payments,0,payment,0x43ef30e1b11fe15c7f2cb27eaf3eeb9ba74e376aeb1e7dd4b43b99ebfbba4a4c,,,,,
3018,workspaces,2,tasks,25,owners,0,id,,,6047775b-e031-4a33-88e0-fdde365f76b7,,,,,
3019,workspaces,2,tasks,25,owners,0,username,,,ricktik6,,,,,
3020,workspaces,2,tasks,25,owners,0,createdAt,,,2022-03-02T08:29:07.357Z,,,,,
3021,workspaces,2,tasks,25,owners,0,threepids,0,source,discord,,,,,
3022,workspaces,2,tasks,25,owners,0,threepids,0,threepid,4.85E+17,,,,,
3023,workspaces,2,tasks,25,owners,0,threepids,1,source,metamask,,,,,
3024,workspaces,2,tasks,25,owners,0,threepids,1,threepid,0xDacf1065b12849298dc5B47EcE9553094000074F,,,,,
3025,workspaces,2,tasks,25,assignees,0,id,,,55a916b6-9b0e-4544-8920-3e8378561e53,,,,,
3026,workspaces,2,tasks,25,assignees,0,username,,,DUMBRED,,,,,
3027,workspaces,2,tasks,25,assignees,0,createdAt,,,2022-05-24T07:02:54.968Z,,,,,
3028,workspaces,2,tasks,25,assignees,0,threepids,0,source,metamask,,,,,
3029,workspaces,2,tasks,25,assignees,0,threepids,0,threepid,0xBA26BffF2D0677110BE96f3d70d5cAF5D45E6ff0,,,,,
3030,workspaces,2,tasks,25,assignees,0,threepids,1,source,discord,,,,,
3031,workspaces,2,tasks,25,assignees,0,threepids,1,threepid,2.57E+17,,,,,
3032,workspaces,2,tasks,26,id,,,,,b11b0327-9388-45c6-a120-ea1f4c7ae660,,,,,
3033,workspaces,2,tasks,26,name,,,,,ANT,,,,,
3034,workspaces,2,tasks,26,status,,,,,DONE,,,,,
3035,workspaces,2,tasks,26,priority,,,,,NONE,,,,,
3036,workspaces,2,tasks,26,createdAt,,,,,2022-06-14T09:33:25.862Z,,,,,
3037,workspaces,2,tasks,26,updatedAt,,,,,2022-06-14T09:43:06.965Z,,,,,
3038,workspaces,2,tasks,26,doneAt,,,,,2022-06-14T09:43:06.965Z,,,,,
3039,workspaces,2,tasks,26,rewards,0,id,,,46c99505-2490-4b97-9dad-aa393cd32abc,,,,,
3040,workspaces,2,tasks,26,rewards,0,amount,,,20000000,,,,,
3041,workspaces,2,tasks,26,rewards,0,peggedToUsd,,,TRUE,,,,,
3042,workspaces,2,tasks,26,rewards,0,token,type,,ERC20,,,,,
3043,workspaces,2,tasks,26,rewards,0,token,name,,Aragon,,,,,
3044,workspaces,2,tasks,26,rewards,0,token,symbol,,ANT,,,,,
3045,workspaces,2,tasks,26,rewards,0,token,network,name,Ethereum Mainnet,,,,,
3046,workspaces,2,tasks,26,rewards,0,token,network,slug,ethereum-mainnet,,,,,
3047,workspaces,2,tasks,26,rewards,0,payments,0,createdAt,2022-06-19T13:34:09.772Z,,,,,
3048,workspaces,2,tasks,26,rewards,0,payments,0,user,e6fc2d6d-93af-4d42-9bfd-092742d1170a,,,,,
3049,workspaces,2,tasks,26,rewards,0,payments,0,user,Azub,,,,,
3050,workspaces,2,tasks,26,rewards,0,payments,0,user,2022-05-21T00:20:36.003Z,,,,,
3051,workspaces,2,tasks,26,rewards,0,payments,0,user,discord,,,,,
3052,workspaces,2,tasks,26,rewards,0,payments,0,user,3.27E+17,,,,,
3053,workspaces,2,tasks,26,rewards,0,payments,0,user,metamask,,,,,
3054,workspaces,2,tasks,26,rewards,0,payments,0,user,0x7C50aCcd5125d846Bc49A71D77E366De2eFbd222,,,,,
3055,workspaces,2,tasks,26,rewards,0,payments,0,amount,1.50E+19,,,,,
3056,workspaces,2,tasks,26,rewards,0,payments,0,payment,CONFIRMED,,,,,
3057,workspaces,2,tasks,26,rewards,0,payments,0,payment,0xda932fd3af8a8c41ba79666909a63fcf4af055e60614b032ce31290a44097028,,,,,
3058,workspaces,2,tasks,26,rewards,0,payments,0,payment,0x43ef30e1b11fe15c7f2cb27eaf3eeb9ba74e376aeb1e7dd4b43b99ebfbba4a4c,,,,,
3059,workspaces,2,tasks,26,owners,0,id,,,6047775b-e031-4a33-88e0-fdde365f76b7,,,,,
3060,workspaces,2,tasks,26,owners,0,username,,,ricktik6,,,,,
3061,workspaces,2,tasks,26,owners,0,createdAt,,,2022-03-02T08:29:07.357Z,,,,,
3062,workspaces,2,tasks,26,owners,0,threepids,0,source,discord,,,,,
3063,workspaces,2,tasks,26,owners,0,threepids,0,threepid,4.85E+17,,,,,
3064,workspaces,2,tasks,26,owners,0,threepids,1,source,metamask,,,,,
3065,workspaces,2,tasks,26,owners,0,threepids,1,threepid,0xDacf1065b12849298dc5B47EcE9553094000074F,,,,,
3066,workspaces,2,tasks,26,assignees,0,id,,,e6fc2d6d-93af-4d42-9bfd-092742d1170a,,,,,
3067,workspaces,2,tasks,26,assignees,0,username,,,Azub,,,,,
3068,workspaces,2,tasks,26,assignees,0,createdAt,,,2022-05-21T00:20:36.003Z,,,,,
3069,workspaces,2,tasks,26,assignees,0,threepids,0,source,discord,,,,,
3070,workspaces,2,tasks,26,assignees,0,threepids,0,threepid,3.27E+17,,,,,
3071,workspaces,2,tasks,26,assignees,0,threepids,1,source,metamask,,,,,
3072,workspaces,2,tasks,26,assignees,0,threepids,1,threepid,0x7C50aCcd5125d846Bc49A71D77E366De2eFbd222,,,,,
3073,workspaces,2,tasks,27,id,,,,,28c793b1-4e23-4926-9de9-8dc48fb7d05f,,,,,
3074,workspaces,2,tasks,27,name,,,,,ANT,,,,,
3075,workspaces,2,tasks,27,status,,,,,DONE,,,,,
3076,workspaces,2,tasks,27,priority,,,,,NONE,,,,,
3077,workspaces,2,tasks,27,createdAt,,,,,2022-06-10T14:53:58.719Z,,,,,
3078,workspaces,2,tasks,27,updatedAt,,,,,2022-06-14T09:44:31.801Z,,,,,
3079,workspaces,2,tasks,27,doneAt,,,,,2022-06-14T09:44:31.801Z,,,,,
3080,workspaces,2,tasks,27,rewards,0,id,,,1eec24a8-c713-4d75-ad52-6525cfeeb021,,,,,
3081,workspaces,2,tasks,27,rewards,0,amount,,,50000000,,,,,
3082,workspaces,2,tasks,27,rewards,0,peggedToUsd,,,TRUE,,,,,
3083,workspaces,2,tasks,27,rewards,0,token,type,,ERC20,,,,,
3084,workspaces,2,tasks,27,rewards,0,token,name,,Aragon,,,,,
3085,workspaces,2,tasks,27,rewards,0,token,symbol,,ANT,,,,,
3086,workspaces,2,tasks,27,rewards,0,token,network,name,Ethereum Mainnet,,,,,
3087,workspaces,2,tasks,27,rewards,0,token,network,slug,ethereum-mainnet,,,,,
3088,workspaces,2,tasks,27,rewards,0,payments,0,createdAt,2022-06-19T13:34:09.772Z,,,,,
3089,workspaces,2,tasks,27,rewards,0,payments,0,user,bc2106fe-7017-4bee-ae49-4a7950508018,,,,,
3090,workspaces,2,tasks,27,rewards,0,payments,0,user,DeFiniTed,,,,,
3091,workspaces,2,tasks,27,rewards,0,payments,0,user,2022-04-22T09:29:28.886Z,,,,,
3092,workspaces,2,tasks,27,rewards,0,payments,0,user,discord,,,,,
3093,workspaces,2,tasks,27,rewards,0,payments,0,user,2.67E+17,,,,,
3094,workspaces,2,tasks,27,rewards,0,payments,0,user,metamask,,,,,
3095,workspaces,2,tasks,27,rewards,0,payments,0,user,0xcFBFC9540eb93A8Df2ac917b677635825FCD70ac,,,,,
3096,workspaces,2,tasks,27,rewards,0,payments,0,amount,3.76E+19,,,,,
3097,workspaces,2,tasks,27,rewards,0,payments,0,payment,CONFIRMED,,,,,
3098,workspaces,2,tasks,27,rewards,0,payments,0,payment,0xda932fd3af8a8c41ba79666909a63fcf4af055e60614b032ce31290a44097028,,,,,
3099,workspaces,2,tasks,27,rewards,0,payments,0,payment,0x43ef30e1b11fe15c7f2cb27eaf3eeb9ba74e376aeb1e7dd4b43b99ebfbba4a4c,,,,,
3100,workspaces,2,tasks,27,owners,0,id,,,6047775b-e031-4a33-88e0-fdde365f76b7,,,,,
3101,workspaces,2,tasks,27,owners,0,username,,,ricktik6,,,,,
3102,workspaces,2,tasks,27,owners,0,createdAt,,,2022-03-02T08:29:07.357Z,,,,,
3103,workspaces,2,tasks,27,owners,0,threepids,0,source,discord,,,,,
3104,workspaces,2,tasks,27,owners,0,threepids,0,threepid,4.85E+17,,,,,
3105,workspaces,2,tasks,27,owners,0,threepids,1,source,metamask,,,,,
3106,workspaces,2,tasks,27,owners,0,threepids,1,threepid,0xDacf1065b12849298dc5B47EcE9553094000074F,,,,,
3107,workspaces,2,tasks,27,assignees,0,id,,,bc2106fe-7017-4bee-ae49-4a7950508018,,,,,
3108,workspaces,2,tasks,27,assignees,0,username,,,DeFiniTed,,,,,
3109,workspaces,2,tasks,27,assignees,0,createdAt,,,2022-04-22T09:29:28.886Z,,,,,
3110,workspaces,2,tasks,27,assignees,0,threepids,0,source,discord,,,,,
3111,workspaces,2,tasks,27,assignees,0,threepids,0,threepid,2.67E+17,,,,,
3112,workspaces,2,tasks,27,assignees,0,threepids,1,source,metamask,,,,,
3113,workspaces,2,tasks,27,assignees,0,threepids,1,threepid,0xcFBFC9540eb93A8Df2ac917b677635825FCD70ac,,,,,
3114,workspaces,2,tasks,28,id,,,,,31672e4f-2de2-4dbd-a157-c7ec4eacd77a,,,,,
3115,workspaces,2,tasks,28,name,,,,,Ukraine Translation,,,,,
3116,workspaces,2,tasks,28,status,,,,,DONE,,,,,
3117,workspaces,2,tasks,28,priority,,,,,LOW,,,,,
3118,workspaces,2,tasks,28,tags,0,label,,,AATeam,,,,,
3119,workspaces,2,tasks,28,createdAt,,,,,2022-06-10T13:33:37.337Z,,,,,
3120,workspaces,2,tasks,28,updatedAt,,,,,2022-06-14T09:43:55.464Z,,,,,
3121,workspaces,2,tasks,28,doneAt,,,,,2022-06-10T13:33:53.415Z,,,,,
3122,workspaces,2,tasks,28,rewards,0,id,,,1f5d2634-74bb-443f-aa4a-0aa390fcb91b,,,,,
3123,workspaces,2,tasks,28,rewards,0,amount,,,450000000,,,,,
3124,workspaces,2,tasks,28,rewards,0,peggedToUsd,,,FALSE,,,,,
3125,workspaces,2,tasks,28,rewards,0,token,type,,ERC20,,,,,
3126,workspaces,2,tasks,28,rewards,0,token,name,,USD Coin,,,,,
3127,workspaces,2,tasks,28,rewards,0,token,symbol,,USDC,,,,,
3128,workspaces,2,tasks,28,rewards,0,token,network,name,Ethereum Mainnet,,,,,
3129,workspaces,2,tasks,28,rewards,0,token,network,slug,ethereum-mainnet,,,,,
3130,workspaces,2,tasks,28,rewards,0,payments,0,createdAt,2022-06-19T13:34:09.772Z,,,,,
3131,workspaces,2,tasks,28,rewards,0,payments,0,user,bc2106fe-7017-4bee-ae49-4a7950508018,,,,,
3132,workspaces,2,tasks,28,rewards,0,payments,0,user,DeFiniTed,,,,,
3133,workspaces,2,tasks,28,rewards,0,payments,0,user,2022-04-22T09:29:28.886Z,,,,,
3134,workspaces,2,tasks,28,rewards,0,payments,0,user,discord,,,,,
3135,workspaces,2,tasks,28,rewards,0,payments,0,user,2.67E+17,,,,,
3136,workspaces,2,tasks,28,rewards,0,payments,0,user,metamask,,,,,
3137,workspaces,2,tasks,28,rewards,0,payments,0,user,0xcFBFC9540eb93A8Df2ac917b677635825FCD70ac,,,,,
3138,workspaces,2,tasks,28,rewards,0,payments,0,amount,450000000,,,,,
3139,workspaces,2,tasks,28,rewards,0,payments,0,payment,CONFIRMED,,,,,
3140,workspaces,2,tasks,28,rewards,0,payments,0,payment,0xda932fd3af8a8c41ba79666909a63fcf4af055e60614b032ce31290a44097028,,,,,
3141,workspaces,2,tasks,28,rewards,0,payments,0,payment,0x43ef30e1b11fe15c7f2cb27eaf3eeb9ba74e376aeb1e7dd4b43b99ebfbba4a4c,,,,,
3142,workspaces,2,tasks,28,owners,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5,,,,,
3143,workspaces,2,tasks,28,owners,0,username,,,Anukriti,,,,,
3144,workspaces,2,tasks,28,owners,0,createdAt,,,2022-01-24T14:26:43.788Z,,,,,
3145,workspaces,2,tasks,28,owners,0,threepids,0,source,discord,,,,,
3146,workspaces,2,tasks,28,owners,0,threepids,0,threepid,8.96E+17,,,,,
3147,workspaces,2,tasks,28,owners,0,threepids,1,source,metamask,,,,,
3148,workspaces,2,tasks,28,owners,0,threepids,1,threepid,0xaE8b5F6638a8F3C76E2F4656cfd2B0b523307302,,,,,
3149,workspaces,2,tasks,28,assignees,0,id,,,bc2106fe-7017-4bee-ae49-4a7950508018,,,,,
3150,workspaces,2,tasks,28,assignees,0,username,,,DeFiniTed,,,,,
3151,workspaces,2,tasks,28,assignees,0,createdAt,,,2022-04-22T09:29:28.886Z,,,,,
3152,workspaces,2,tasks,28,assignees,0,threepids,0,source,discord,,,,,
3153,workspaces,2,tasks,28,assignees,0,threepids,0,threepid,2.67E+17,,,,,
3154,workspaces,2,tasks,28,assignees,0,threepids,1,source,metamask,,,,,
3155,workspaces,2,tasks,28,assignees,0,threepids,1,threepid,0xcFBFC9540eb93A8Df2ac917b677635825FCD70ac,,,,,
3156,workspaces,2,tasks,29,id,,,,,6dc57353-7d3c-4ae7-a29e-e9db974d5186,,,,,
3157,workspaces,2,tasks,29,name,,,,,Data labelling 50 DAOs built on Aragon Client,,,,,
3158,workspaces,2,tasks,29,status,,,,,DONE,,,,,
3159,workspaces,2,tasks,29,priority,,,,,MEDIUM,,,,,
3160,workspaces,2,tasks,29,tags,0,label,,,AATeam,,,,,
3161,workspaces,2,tasks,29,tags,1,label,,,assigned,,,,,
3162,workspaces,2,tasks,29,createdAt,,,,,2022-06-09T14:07:23.693Z,,,,,
3163,workspaces,2,tasks,29,updatedAt,,,,,2022-07-07T06:39:33.309Z,,,,,
3164,workspaces,2,tasks,29,doneAt,,,,,2022-06-23T16:30:06.013Z,,,,,
3165,workspaces,2,tasks,29,rewards,0,id,,,d494578b-9d83-4c77-bfc4-6dec176b9dec,,,,,
3166,workspaces,2,tasks,29,rewards,0,amount,,,270000000,,,,,
3167,workspaces,2,tasks,29,rewards,0,peggedToUsd,,,FALSE,,,,,
3168,workspaces,2,tasks,29,rewards,0,token,type,,ERC20,,,,,
3169,workspaces,2,tasks,29,rewards,0,token,name,,USD Coin,,,,,
3170,workspaces,2,tasks,29,rewards,0,token,symbol,,USDC,,,,,
3171,workspaces,2,tasks,29,rewards,0,token,network,name,Polygon Mainnet,,,,,
3172,workspaces,2,tasks,29,rewards,0,token,network,slug,polygon-mainnet,,,,,
3173,workspaces,2,tasks,29,rewards,0,payments,0,createdAt,2022-07-12T08:43:43.614Z,,,,,
3174,workspaces,2,tasks,29,rewards,0,payments,0,user,45f94cb3-0309-4dda-bf84-450875451c55,,,,,
3175,workspaces,2,tasks,29,rewards,0,payments,0,user,grasshopper239,,,,,
3176,workspaces,2,tasks,29,rewards,0,payments,0,user,2022-06-10T14:03:52.808Z,,,,,
3177,workspaces,2,tasks,29,rewards,0,payments,0,user,metamask,,,,,
3178,workspaces,2,tasks,29,rewards,0,payments,0,user,0xE97E27615Ab47aF86db5De70e80DcA7241A7DaBC,,,,,
3179,workspaces,2,tasks,29,rewards,0,payments,0,user,discord,,,,,
3180,workspaces,2,tasks,29,rewards,0,payments,0,user,8.46E+17,,,,,
3181,workspaces,2,tasks,29,rewards,0,payments,0,amount,270000000,,,,,
3182,workspaces,2,tasks,29,rewards,0,payments,0,payment,CONFIRMED,,,,,
3183,workspaces,2,tasks,29,rewards,0,payments,0,payment,0x8f8a41877dac0011196e1a679ee537f39ed17f61acbb93fbd5c44bd4bdb50de5,,,,,
3184,workspaces,2,tasks,29,rewards,0,payments,0,payment,0x0aaf4a4820eababf01fef47e74008a03cea08ae63308c2adcd370bcbbeca8a42,,,,,
3185,workspaces,2,tasks,29,owners,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5,,,,,
3186,workspaces,2,tasks,29,owners,0,username,,,Anukriti,,,,,
3187,workspaces,2,tasks,29,owners,0,createdAt,,,2022-01-24T14:26:43.788Z,,,,,
3188,workspaces,2,tasks,29,owners,0,threepids,0,source,discord,,,,,
3189,workspaces,2,tasks,29,owners,0,threepids,0,threepid,8.96E+17,,,,,
3190,workspaces,2,tasks,29,owners,0,threepids,1,source,metamask,,,,,
3191,workspaces,2,tasks,29,owners,0,threepids,1,threepid,0xaE8b5F6638a8F3C76E2F4656cfd2B0b523307302,,,,,
3192,workspaces,2,tasks,29,assignees,0,id,,,45f94cb3-0309-4dda-bf84-450875451c55,,,,,
3193,workspaces,2,tasks,29,assignees,0,username,,,grasshopper239,,,,,
3194,workspaces,2,tasks,29,assignees,0,createdAt,,,2022-06-10T14:03:52.808Z,,,,,
3195,workspaces,2,tasks,29,assignees,0,threepids,0,source,metamask,,,,,
3196,workspaces,2,tasks,29,assignees,0,threepids,0,threepid,0xE97E27615Ab47aF86db5De70e80DcA7241A7DaBC,,,,,
3197,workspaces,2,tasks,29,assignees,0,threepids,1,source,discord,,,,,
3198,workspaces,2,tasks,29,assignees,0,threepids,1,threepid,8.46E+17,,,,,
3199,workspaces,2,tasks,29,applications,0,id,,,d8efa862-1c79-4c63-85d7-648a744a33fe,,,,,
3200,workspaces,2,tasks,29,applications,0,createdAt,,,2022-06-09T15:19:14.458Z,,,,,
3201,workspaces,2,tasks,29,applications,0,updatedAt,,,2022-06-10T14:46:02.020Z,,,,,
3202,workspaces,2,tasks,29,applications,0,status,,,REJECTED,,,,,
3203,workspaces,2,tasks,29,applications,0,user,id,,298d701f-1b74-4e93-9a6e-e4852b2a95be,,,,,
3204,workspaces,2,tasks,29,applications,0,user,username,,sagitario,,,,,
3205,workspaces,2,tasks,29,applications,0,user,createdAt,,2022-04-09T07:25:23.432Z,,,,,
3206,workspaces,2,tasks,29,applications,0,user,threepids,0,metamask,,,,,
3207,workspaces,2,tasks,29,applications,0,user,threepids,0,0x27Db2dDeC1b2030287beEbA4910fa0DEBCEA4353,,,,,
3208,workspaces,2,tasks,29,applications,0,user,threepids,1,discord,,,,,
3209,workspaces,2,tasks,29,applications,0,user,threepids,1,9.04E+17,,,,,
3210,workspaces,2,tasks,29,applications,1,id,,,a6528458-32e1-4137-8c24-442fd7defa4a,,,,,
3211,workspaces,2,tasks,29,applications,1,createdAt,,,2022-06-09T17:45:44.402Z,,,,,
3212,workspaces,2,tasks,29,applications,1,updatedAt,,,2022-06-09T17:45:44.985Z,,,,,
3213,workspaces,2,tasks,29,applications,1,status,,,PENDING,,,,,
3214,workspaces,2,tasks,29,applications,1,user,id,,6369250d-164c-49ed-9f26-8847fea42229,,,,,
3215,workspaces,2,tasks,29,applications,1,user,username,,SoulGenesis,,,,,
3216,workspaces,2,tasks,29,applications,1,user,createdAt,,2022-05-29T09:57:16.450Z,,,,,
3217,workspaces,2,tasks,29,applications,1,user,threepids,0,discord,,,,,
3218,workspaces,2,tasks,29,applications,1,user,threepids,0,5.73E+17,,,,,
3219,workspaces,2,tasks,29,applications,1,user,threepids,1,metamask,,,,,
3220,workspaces,2,tasks,29,applications,1,user,threepids,1,0xfbD8eb2aAd1cbFca38E33917B0CD70981172bf1B,,,,,
3221,workspaces,2,tasks,29,applications,2,id,,,bb5ca622-ff79-43a3-b829-406113d70e8a,,,,,
3222,workspaces,2,tasks,29,applications,2,createdAt,,,2022-06-09T18:25:28.927Z,,,,,
3223,workspaces,2,tasks,29,applications,2,updatedAt,,,2022-06-10T14:45:44.748Z,,,,,
3224,workspaces,2,tasks,29,applications,2,status,,,REJECTED,,,,,
3225,workspaces,2,tasks,29,applications,2,user,id,,c87a6de4-343a-41be-9233-5bd0530da64c,,,,,
